id_ocorrencia_t;tipo
53534;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53543;PERDA DE CONTROLE EM VOO
53545;ESTOURO DE PNEU
53546;PERDA DE CONTROLE EM VOO
53547;PERDA DE CONTROLE EM VOO
53550;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53551;PERDA DE CONTROLE NO SOLO
53552;EXCURSAO DE PISTA
53552;PERDA DE CONTROLE NO SOLO
53553;FALHA DO MOTOR EM VOO
53554;FALHA DO MOTOR EM VOO
53555;PERDA DE CONTROLE EM VOO
53556;FALHA ESTRUTURAL
53557;FALHA DO MOTOR EM VOO
53558;PERDA DE CONTROLE NO SOLO
53559;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53560;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
53561;PERDA DE CONTROLE EM VOO
53562;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53563;FALHA DO MOTOR EM VOO
53564;PERDA DE CONTROLE EM VOO
53565;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53566;POUSO EM LOCAL NAO PREVISTO
53567;FUMACA NA CABINE
53568;COM TREM DE POUSO
53569;VAZAMENTO DE OUTROS FLUIDOS
53570;FALHA DO MOTOR EM VOO
53571;PERDA DE CONTROLE NO SOLO
53572;PERDA DE CONTROLE EM VOO
53573;COM TREM DE POUSO
53574;PANE SECA
53575;VAZAMENTO DE OUTROS FLUIDOS
53576;FALHA DO MOTOR EM VOO
53577;FALHA DO MOTOR EM VOO
53578;FALHA DO MOTOR EM VOO
53579;PERDA DE CONTROLE EM VOO
53580;PERDA DE CONTROLE EM VOO
53581;PERDA DE CONTROLE NO SOLO
53582;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53583;COLISAO COM AVE
53584;COLISAO COM OBSTACULOS NO SOLO
53585;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53586;ESTOURO DE PNEU
53587;COLISAO COM AVE
53589;ESTOURO DE PNEU
53590;ESTOURO DE PNEU
53591;FALHA DO MOTOR EM VOO
53592;ESTOURO DE PNEU
53593;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53594;PERDA DE COMPONENTE EM VOO
53595;POUSO EM LOCAL NAO PREVISTO
53596;COM PARA-BRISAS / JANELA / PORTA
53597;ESTOURO DE PNEU
53598;VAZAMENTO DE OUTROS FLUIDOS
53599;ESTOURO DE PNEU
53601;OUTROS
53602;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53603;COLISAO COM AVE
53604;COM TREM DE POUSO
53605;ESTOURO DE PNEU
53606;ESTOURO DE PNEU
53607;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
53608;COLISAO DE AERONAVES EM VOO
53609;ESTOURO DE PNEU
53610;VAZAMENTO DE COMBUSTIVEL
53611;F.O.D.
53618;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
53625;VOO CONTROLADO CONTRA O TERRENO
53626;EXCURSAO DE PISTA
53626;PERDA DE CONTROLE NO SOLO
53627;FALHA DO MOTOR EM VOO
53628;FALHA DO MOTOR EM VOO
53629;FALHA DO MOTOR EM VOO
53630;ESTOURO DE PNEU
53631;FALHA DO MOTOR EM VOO
53633;FALHA DO MOTOR EM VOO
53634;FALHA DO MOTOR EM VOO
53635;ESTOURO DE PNEU
53636;COM TREM DE POUSO
53637;ESTOURO DE PNEU
53638;COLISAO COM AVE
53639;COLISAO COM AVE
53640;COLISAO COM OBSTACULOS NO SOLO
60600;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
60601;VAZAMENTO DE OUTROS FLUIDOS
60602;VAZAMENTO DE OUTROS FLUIDOS
60603;COM PARA-BRISAS / JANELA / PORTA
60604;ESTOURO DE PNEU
60605;PERDA DE COMPONENTE EM VOO
60608;ESTOURO DE PNEU
60609;PERDA DE CONTROLE NO SOLO
60610;ESTOURO DE PNEU
60611;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
60612;PERDA DE CONTROLE NO SOLO
60613;VOO CONTROLADO CONTRA O TERRENO
60615;POUSO BRUSCO
60616;PERDA DE CONTROLE EM VOO
60620;PERDA DE CONTROLE NO SOLO
60625;PERDA DE CONTROLE NO SOLO
60629;POUSO ANTES DA PISTA
60630;POUSO ANTES DA PISTA
60631;PERDA DE CONTROLE EM VOO
60632;FALHA DO MOTOR EM VOO
60634;PERDA DE CONTROLE EM VOO
60636;ESTOURO DE PNEU
60637;PERDA DE CONTROLE NO SOLO
60639;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
60640;ESTOURO DE PNEU
60641;ESTOURO DE PNEU
60642;INDETERMINADO
60645;PANE SECA
60649;FALHA DO MOTOR EM VOO
60651;FALHA DO MOTOR EM VOO
60653;COM TREM DE POUSO
60657;ESTOURO DE PNEU
60659;ESTOURO DE PNEU
60660;POUSO LONGO
60661;PERDA DE CONTROLE EM VOO
60662;HIPOXIA
60664;PERDA DE CONTROLE EM VOO
60665;COMBUSTIVEL
60667;POUSO SEM TREM
60668;COM TREM DE POUSO
60669;COLISAO COM OBSTACULOS NO SOLO
60671;COM TREM DE POUSO
60672;COLISAO COM AVE
60676;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
60677;PERDA DE CONTROLE NO SOLO
60679;OUTROS
60681;POUSO BRUSCO
60682;PERDA DE CONTROLE NO SOLO
60686;FALHA DO MOTOR EM VOO
60688;FALHA DO MOTOR EM VOO
60689;FALHA DO MOTOR EM VOO
60690;ESTOURO DE PNEU
60691;PERDA DE CONTROLE NO SOLO
60692;FALHA DO MOTOR EM VOO
60693;INDETERMINADO
60694;PERDA DE CONTROLE EM VOO
60696;COM TREM DE POUSO
60697;FALHA DO MOTOR NO SOLO
60708;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
60709;COM TREM DE POUSO
60710;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
60711;ESTOURO DE PNEU
60712;VAZAMENTO DE OUTROS FLUIDOS
60713;FALHA DO MOTOR EM VOO
60721;COLISAO COM AVE
60721;PERDA DE CONTROLE EM VOO
60725;ESTOURO DE PNEU
60726;TRAFEGO AEREO
60727;ESTOURO DE PNEU
60728;FALHA DO MOTOR EM VOO
60729;PERDA DE CONTROLE NO SOLO
60730;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
60732;PERDA DE CONTROLE NO SOLO
60734;PERDA DE CONTROLE EM VOO
60735;FALHA DO MOTOR EM VOO
60738;PERDA DE CONTROLE NO SOLO
60739;ESTOURO DE PNEU
60740;FOGO NO SOLO
60741;ESTOURO DE PNEU
60745;COLISAO COM OBSTACULOS NO SOLO
60749;COM PARA-BRISAS / JANELA / PORTA
60751;PERDA DE COMPONENTE EM VOO
60752;PERDA DE CONTROLE NO SOLO
60753;INDETERMINADO
60756;PANE SECA
60767;FALHA DO MOTOR EM VOO
60768;FALHA DO MOTOR EM VOO
60769;FALHA DO MOTOR EM VOO
60770;OPERACAO A BAIXA ALTITUDE
60783;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
60784;ESTOURO DE PNEU
60785;FALHA DO MOTOR EM VOO
60787;TRAFEGO AEREO
60790;FALHA DO MOTOR EM VOO
60792;FALHA DO MOTOR EM VOO
60793;FALHA DO MOTOR EM VOO
60800;VOO CONTROLADO CONTRA O TERRENO
60802;INDETERMINADO
60805;ESTOURO DE PNEU
60808;ESTOURO DE PNEU
60809;ESTOURO DE PNEU
60810;ESTOURO DE PNEU
60811;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
60817;FALHA DO MOTOR EM VOO
60819;OUTROS
60836;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
60837;COLISAO COM AVE
60841;FALHA DO MOTOR EM VOO
60844;POUSO LONGO
60845;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
60846;TRAFEGO AEREO
60847;ESTOURO DE PNEU
60849;FALHA DO MOTOR EM VOO
60853;COLISAO COM OBSTACULOS NO SOLO
60857;COLISAO COM AVE
60859;PERDA DE CONTROLE NO SOLO
60861;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
60862;COM PARA-BRISAS / JANELA / PORTA
60864;POUSO EM LOCAL NAO PREVISTO
60867;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
60869;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
60870;VAZAMENTO DE COMBUSTIVEL
60872;PERDA DE CONTROLE EM VOO
60877;ESTOURO DE PNEU
60878;FALHA DO MOTOR EM VOO
60881;PERDA DE CONTROLE NO SOLO
60882;PERDA DE CONTROLE EM VOO
60883;POUSO EM LOCAL NAO PREVISTO
60892;PERDA DE CONTROLE NO SOLO
60894;FALHA DO MOTOR EM VOO
60897;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
60903;INDETERMINADO
60904;OUTROS
60914;FALHA DO MOTOR EM VOO
60917;AERONAVE ATINGIDA POR OBJETO
60922;PANE SECA
60924;EXCURSAO DE PISTA
60924;PERDA DE CONTROLE NO SOLO
60925;POUSO EM LOCAL NAO PREVISTO
60927;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
60929;ESTOURO DE PNEU
60930;FALHA DO MOTOR EM VOO
60936;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
60944;ESTOURO DE PNEU
60947;COLISAO DE AERONAVES EM VOO
60948;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
60949;PERDA DE COMPONENTE EM VOO
60951;PERDA DE CONTROLE EM VOO
60954;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
60955;PERDA DE CONTROLE EM VOO
60956;PERDA DE CONTROLE NO SOLO
60966;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
60972;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
60974;FALHA DO MOTOR EM VOO
60975;PERDA DE CONTROLE NO SOLO
60976;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
60980;PERDA DE CONTROLE EM VOO
60981;EXCURSAO DE PISTA
60981;PERDA DE CONTROLE NO SOLO
60983;PERDA DE CONTROLE EM VOO
60984;PERDA DE CONTROLE EM VOO
60988;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
60991;FALHA DO MOTOR EM VOO
60992;COLISAO COM AVE
60994;COLISAO COM AVE
60996;INCURSAO EM PISTA
60997;FALHA DO MOTOR EM VOO
60998;ESTOURO DE PNEU
61000;TRAFEGO AEREO
61001;POUSO LONGO
61002;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
61003;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
61004;PERDA DE CONTROLE NO SOLO
61006;ESTOURO DE PNEU
61007;POUSO EM LOCAL NAO PREVISTO
61008;COM COMANDOS DE VOO
61009;ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
61010;PERDA DE CONTROLE NO SOLO
61011;POUSO SEM TREM
61012;POUSO ANTES DA PISTA
61014;TRAFEGO AEREO
61015;FALHA DO MOTOR EM VOO
61025;FALHA DO MOTOR EM VOO
61030;ESTOURO DE PNEU
61031;PERDA DE CONTROLE EM VOO
61033;POUSO SEM TREM
61037;ESTOURO DE PNEU
61042;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
61043;COM TREM DE POUSO
61051;PANE SECA
61052;ESTOURO DE PNEU
61053;PERDA DE CONTROLE EM VOO
61070;POUSO BRUSCO
61071;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
61073;ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
61075;AERONAVE ATINGIDA POR OBJETO
61079;POUSO SEM TREM
61080;POUSO BRUSCO
65180;FALHA DO MOTOR EM VOO
65185;ESTOURO DE PNEU
65186;INDETERMINADO
65190;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65192;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65198;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
65200;OUTROS
65202;PERDA DE CONTROLE NO SOLO
65203;COM TREM DE POUSO
65210;PERDA DE CONTROLE EM VOO
65218;PERDA DE CONTROLE EM VOO
65229;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
65237;POUSO LONGO
65244;FALHA DO MOTOR EM VOO
65255;PERDA DE CONTROLE EM VOO
65259;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
65262;ESTOURO DE PNEU
65270;PERDA DE COMPONENTE EM VOO
65272;F.O.D.
65275;F.O.D.
65288;ESTOURO DE PNEU
65289;VAZAMENTO DE OUTROS FLUIDOS
65290;F.O.D.
65292;INCURSAO EM PISTA
65293;COM TREM DE POUSO
65312;VOO CONTROLADO CONTRA O TERRENO
65318;PERDA DE CONTROLE NO SOLO
65321;PERDA DE COMPONENTE EM VOO
65324;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65330;FALHA DO MOTOR EM VOO
65337;PERDA DE CONTROLE NO SOLO
65358;FALHA DO MOTOR EM VOO
65359;PERDA DE CONTROLE NO SOLO
65360;VOO CONTROLADO CONTRA O TERRENO
65367;FALHA DO MOTOR EM VOO
65372;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65380;FALHA DO MOTOR EM VOO
65383;FALHA ESTRUTURAL
65389;COLISAO COM AVE
65392;PERDA DE CONTROLE NO SOLO
65394;PERDA DE CONTROLE EM VOO
65397;OUTROS
65399;VAZAMENTO DE COMBUSTIVEL
65412;ESTOURO DE PNEU
65413;POUSO BRUSCO
65414;FALHA DO MOTOR EM VOO
65418;COLISAO COM AVE
65420;INCURSAO EM PISTA
65421;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
65422;ESTOURO DE PNEU
65424;PERDA DE CONTROLE NO SOLO
65425;FALHA DO MOTOR EM VOO
65426;ESTOURO DE PNEU
65441;FALHA DO MOTOR EM VOO
65443;POUSO EM LOCAL NAO PREVISTO
65445;COLISAO DE AERONAVES EM VOO
65446;ESTOURO DE PNEU
65448;FALHA DO MOTOR EM VOO
65450;FALHA DO MOTOR EM VOO
65459;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65460;ESTOURO DE PNEU
65461;OUTROS
65469;POUSO BRUSCO
65471;PERDA DE CONTROLE EM VOO
65483;ESTOURO DE PNEU
65487;COLISAO COM AVE
65490;FALHA DO MOTOR EM VOO
65491;POUSO BRUSCO
65492;COM TREM DE POUSO
65493;COM TREM DE POUSO
65494;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
65496;OUTROS
65507;FALHA DO MOTOR EM VOO
65509;POUSO SEM TREM
65512;ESTOURO DE PNEU
65516;ESTOURO DE PNEU
65518;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65519;ESTOURO DE PNEU
65528;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65530;TRAFEGO AEREO
65536;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
65543;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65545;ESTOURO DE PNEU
65546;FALHA DO MOTOR EM VOO
65548;COLISAO NO SOLO
65563;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
65569;FALHA DO MOTOR EM VOO
65572;FALHA DO MOTOR EM VOO
65575;PERDA DE COMPONENTE EM VOO
65589;FALHA DO MOTOR NO SOLO
65622;PERDA DE CONTROLE NO SOLO
65623;ESTOURO DE PNEU
65627;FALHA DO MOTOR EM VOO
65632;PERDA DE CONTROLE EM VOO
65633;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
65653;POUSO LONGO
65659;COLISAO COM AVE
65660;ESTOURO DE PNEU
65662;INCURSAO EM PISTA
65674;ESTOURO DE PNEU
65679;ESTOURO DE PNEU
65684;PERDA DE COMPONENTE NO SOLO
65693;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
65694;PERDA DE CONTROLE EM VOO
65695;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
65713;PANE SECA
65714;COLISAO COM OBSTACULOS NO SOLO
65715;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
65716;PERDA DE CONTROLE NO SOLO
65717;POUSO ANTES DA PISTA
65722;PERDA DE CONTROLE EM VOO
65724;FALHA DO MOTOR EM VOO
65736;SOPRO DE ROTOR
65741;COM TREM DE POUSO
65743;PERDA DA CONSCIENCIA
65745;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65749;POUSO SEM TREM
65750;INDETERMINADO
65754;FALHA DO MOTOR EM VOO
65757;COLISAO COM AVE
65758;OUTROS
65765;F.O.D.
65766;COLISAO COM AVE
65768;ESTOURO DE PNEU
65770;COLISAO COM AVE
65771;PERDA DE CONTROLE NO SOLO
65774;PERDA DE CONTROLE EM VOO
65794;INDETERMINADO
65795;POUSO BRUSCO
65797;FALHA DO MOTOR NO SOLO
65799;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65800;SOPRO DE REATOR
65808;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
65809;PERDA DE CONTROLE EM VOO
65810;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
65813;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65815;FALHA DO MOTOR EM VOO
65818;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
65820;ESTOURO DE PNEU
65824;ESTOURO DE PNEU
65825;OPERACAO A BAIXA ALTITUDE
65827;FALHA DO MOTOR EM VOO
65831;SOPRO DE REATOR
65834;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
65835;PERDA DE CONTROLE NO SOLO
65839;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
65840;PERDA DE COMPONENTE EM VOO
65843;PERDA DE CONTROLE NO SOLO
65844;COLISAO COM OBSTACULOS NO SOLO
65854;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65863;PERDA DE CONTROLE EM VOO
65864;FALHA DO MOTOR EM VOO
65865;FALHA DO MOTOR EM VOO
65866;AERONAVE ATINGIDA POR OBJETO
65867;OPERACAO A BAIXA ALTITUDE
65876;F.O.D.
65878;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65890;F.O.D.
65892;PERDA DE CONTROLE NO SOLO
65893;PERDA DE CONTROLE EM VOO
65916;COLISAO COM AVE
65920;ESTOURO DE PNEU
65921;COLISAO COM AERONAVE NO SOLO
65922;POUSO EM LOCAL NAO PREVISTO
65923;FALHA DO MOTOR EM VOO
65929;PERDA DE CONTROLE EM VOO
65931;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65934;PERDA DE CONTROLE EM VOO
65936;ESTOURO DE PNEU
65953;ESTOURO DE PNEU
65963;INCURSAO EM PISTA
65972;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
65974;ESTOURO DE PNEU
65978;EXCURSAO DE PISTA
65980;FALHA DO MOTOR EM VOO
65981;COM PARA-BRISAS / JANELA / PORTA
65982;FALHA DO MOTOR EM VOO
65984;PERDA DE COMPONENTE EM VOO
65990;FALHA DO MOTOR EM VOO
65994;ESTOURO DE PNEU
65998;ESTOURO DE PNEU
66005;COM TREM DE POUSO
66007;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66019;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66020;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66021;ESTOURO DE PNEU
66022;PERDA DE CONTROLE EM VOO
66034;PANE SECA
66036;ESTOURO DE PNEU
66037;ESTOURO DE PNEU
66039;ESTOURO DE PNEU
66048;COM TREM DE POUSO
66049;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66050;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
66051;PERDA DE CONTROLE NO SOLO
66064;FUMACA NA CABINE
66065;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66066;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66073;FUMACA NA CABINE
66075;COLISAO COM OBSTACULOS NO SOLO
66076;FALHA DO MOTOR EM VOO
66078;PERDA DE CONTROLE EM VOO
66081;ESTOURO DE PNEU
66082;F.O.D.
66083;COM TREM DE POUSO
66084;POUSO EM LOCAL NAO PREVISTO
66086;FALHA DO MOTOR EM VOO
66088;COLISAO COM AVE
66089;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66090;PERDA DE CONTROLE NO SOLO
66093;POUSO SEM TREM
66094;FALHA DO MOTOR EM VOO
66100;PERDA DE CONTROLE EM VOO
66109;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66121;PERDA DE CONTROLE NO SOLO
66127;PERDA DE CONTROLE NO SOLO
66128;PERDA DE CONTROLE EM VOO
66129;COLISAO COM AVE
66131;FALHA DO MOTOR EM VOO
66140;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66145;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66155;PERDA DE COMPONENTE EM VOO
66156;INDETERMINADO
66158;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66159;PERDA DE CONTROLE EM VOO
66160;COLISAO EM VOO COM OBSTACULO
66192;EXCURSAO DE PISTA
66197;COM PARA-BRISAS / JANELA / PORTA
66198;PERDA DE CONTROLE EM VOO
66199;POUSO EM LOCAL NAO PREVISTO
66203;PANE SECA
66204;PERDA DE CONTROLE NO SOLO
66210;OUTROS
66215;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66216;PERDA DE CONTROLE NO SOLO
66221;FALHA DO MOTOR EM VOO
66222;PERDA DE CONTROLE EM VOO
66223;EXCURSAO DE PISTA
66223;PERDA DE CONTROLE NO SOLO
66244;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66247;COM TREM DE POUSO
66250;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66253;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66261;COLISAO COM OBSTACULOS NO SOLO
66262;OPERACAO A BAIXA ALTITUDE
66263;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66265;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66270;ESTOURO DE PNEU
66271;ESTOURO DE PNEU
66272;FALHA DO MOTOR EM VOO
66273;COLISAO COM AVE
66274;OUTROS
66278;PERDA DE CONTROLE EM VOO
66281;ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
66282;OPERACAO A BAIXA ALTITUDE
66287;COLISAO COM AVE
66290;OUTROS
66298;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66300;COM TREM DE POUSO
66301;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
66309;PERDA DE CONTROLE EM VOO
66310;PERDA DE CONTROLE EM VOO
66321;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66323;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66324;POUSO LONGO
66325;ESTOURO DE PNEU
66329;VAZAMENTO DE OUTROS FLUIDOS
66332;PERDA DE CONTROLE EM VOO
66333;PERDA DE CONTROLE EM VOO
66334;PERDA DE CONTROLE NO SOLO
66335;PERDA DE CONTROLE EM VOO
66342;COM LANCAMENTO DE PESSOAS
66349;FALHA DO MOTOR EM VOO
66350;COM TREM DE POUSO
66352;PERDA DE CONTROLE EM VOO
66362;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66368;ESTOURO DE PNEU
66378;COM TREM DE POUSO
66382;POUSO EM LOCAL NAO PREVISTO
66385;SUPERAQUECIMENTO
66394;COM TREM DE POUSO
66395;ESTOURO DE PNEU
66397;PERDA DE CONTROLE EM VOO
66405;ESTOURO DE PNEU
66406;PERDA DE CONTROLE EM VOO
66409;COLISAO COM AVE
66412;ESTOURO DE PNEU
66414;ESTOURO DE PNEU
66417;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66427;POUSO EM LOCAL NAO PREVISTO
66430;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66431;FOGO NO SOLO
66432;FOGO/FUMACA (SEM IMPACTO)
66434;COLISAO COM AVE
66437;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66440;COLISAO COM AVE
66443;FALHA DO MOTOR EM VOO
66444;EXCURSAO DE PISTA
66444;FALHA DO MOTOR NO SOLO
66444;PERDA DE CONTROLE NO SOLO
66445;COLISAO COM AERONAVE NO SOLO
66446;PERDA DE CONTROLE EM VOO
66449;COM COMANDOS DE VOO
66450;POUSO SEM TREM
66451;PERDA DE CONTROLE EM VOO
66454;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66455;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66457;POUSO BRUSCO
66477;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66489;PERDA DE CONTROLE EM VOO
66500;OUTROS
66503;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66508;COLISAO COM AVE
66509;POUSO BRUSCO
66510;FALHA DO MOTOR EM VOO
66512;ESTOURO DE PNEU
66514;COM TREM DE POUSO
66516;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66521;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66522;PANE SECA
66524;ESTOURO DE PNEU
66525;COM TREM DE POUSO
66527;ESTOURO DE PNEU
66529;PANE SECA
66531;PERDA DE CONTROLE NO SOLO
66532;FALHA DO MOTOR EM VOO
66536;COLISAO COM AVE
66539;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66541;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66543;COM COMANDOS DE VOO
66544;OUTROS
66549;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66550;PERDA DE CONTROLE NO SOLO
66551;ESTOURO DE PNEU
66552;COM PARA-BRISAS / JANELA / PORTA
66555;PERDA DE CONTROLE NO SOLO
66556;COM TREM DE POUSO
66557;FALHA DO MOTOR EM VOO
66559;PERDA DE CONTROLE NO SOLO
66562;ESTOURO DE PNEU
66566;OUTROS
66570;COLISAO COM AVE
66578;FOGO NO SOLO
66579;VAZAMENTO DE COMBUSTIVEL
66582;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66585;PANE SECA
66592;COM TREM DE POUSO
66594;ESTOURO DE PNEU
66595;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66597;ESTOURO DE PNEU
66607;FALHA DO MOTOR EM VOO
66608;ESTOURO DE PNEU
66609;FALHA DO MOTOR EM VOO
66613;VOO CONTROLADO CONTRA O TERRENO
66616;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66623;ESTOURO DE PNEU
66624;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66639;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66640;PERDA DE CONTROLE NO SOLO
66645;PANE SECA
66646;VOO CONTROLADO CONTRA O TERRENO
66650;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66654;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66655;PANE SECA
