id_ocorrencia;classificacao;cidade;uf;pais;data;num_recomendacoes
66655;ACIDENTE;ITAPORA;MS;BRASIL;2017-04-13T18:00:00Z;0
66660;ACIDENTE;TANGARA DA SERRA;MT;BRASIL;2017-04-23T09:45:00Z;0
66662;INCIDENTE;SALVADOR;BA;BRASIL;2017-04-20T19:37:00Z;0
66665;ACIDENTE;CACHOEIRA DO SUL;RS;BRASIL;2017-04-23T00:00:00Z;0
66667;ACIDENTE;ITAITUBA;PA;BRASIL;2017-04-21T18:00:00Z;0
66669;ACIDENTE;SAO JOSE;SC;BRASIL;2017-04-23T15:05:00Z;0
66670;INCIDENTE;GUARULHOS;SP;BRASIL;2017-04-22T16:38:00Z;0
66674;ACIDENTE;SAO JOSE DO RIO PARDO;SP;BRASIL;2017-04-21T15:00:00Z;0
66675;ACIDENTE;MARILUZ;PR;BRASIL;2017-04-23T10:15:00Z;0
66679;INCIDENTE;BRASILIA;DF;BRASIL;2017-04-27T12:30:00Z;0
66682;INCIDENTE;SAO PAULO;SP;BRASIL;2017-04-28T10:00:00Z;0
66684;INCIDENTE;SAO PAULO;SP;BRASIL;2017-04-29T22:45:00Z;0
66685;ACIDENTE;ITAPIRA;SP;BRASIL;2017-04-28T19:30:00Z;0
66695;INCIDENTE;LUZIANIA;GO;BRASIL;2016-12-28T17:00:00Z;0
66696;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-05-02T17:40:00Z;0
66697;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-04-28T14:00:00Z;0
66700;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-05-01T11:52:00Z;0
66703;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-05-04T23:05:00Z;0
66707;INCIDENTE;RECIFE;PE;BRASIL;2017-05-08T08:35:00Z;0
66708;INCIDENTE GRAVE;ITAPEVA;SP;BRASIL;2017-05-04T12:00:00Z;0
66711;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2017-04-26T03:17:00Z;0
66717;INCIDENTE;GUARULHOS;SP;BRASIL;2017-05-08T10:12:00Z;0
66721;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2017-04-27T20:37:00Z;0
66723;INCIDENTE;SAO PAULO;SP;BRASIL;2017-04-25T15:30:00Z;0
66725;INCIDENTE;CAMPINAS;SP;BRASIL;2017-05-04T17:33:00Z;0
66729;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2017-05-09T11:02:00Z;0
66730;INCIDENTE;PASSO FUNDO;RS;BRASIL;2017-05-05T15:57:00Z;0
66731;INCIDENTE GRAVE;GOIANIA;GO;BRASIL;2017-05-05T17:20:00Z;0
66735;INCIDENTE;UBERLANDIA;MG;BRASIL;2017-05-09T15:10:00Z;0
66739;ACIDENTE;NOVA IGUACU;RJ;BRASIL;2017-05-10T20:35:00Z;0
66740;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2017-05-10T09:30:00Z;0
66741;INCIDENTE;JOINVILLE;SC;BRASIL;2017-05-09T18:38:00Z;0
66742;ACIDENTE;PARANAVAI;PR;BRASIL;2017-05-09T20:35:00Z;0
66743;ACIDENTE;GOIANESIA DO PARA;PA;BRASIL;2017-05-10T17:00:00Z;0
66745;INCIDENTE;SAO PAULO;SP;BRASIL;2017-05-11T14:35:00Z;0
66746;INCIDENTE GRAVE;UBERLANDIA;MG;BRASIL;2017-05-11T17:00:00Z;0
66757;INCIDENTE;SAO PAULO;SP;BRASIL;2017-05-06T15:40:00Z;0
66758;INCIDENTE;SAO PAULO;SP;BRASIL;2017-05-15T18:36:00Z;0
66759;INCIDENTE;BARRO ALTO;GO;BRASIL;2016-12-30T20:30:00Z;0
66760;INCIDENTE;SAO JOSE DOS CAMPOS;SP;BRASIL;2017-05-12T20:46:00Z;0
66762;INCIDENTE;LONDRINA;PR;BRASIL;2017-05-18T17:34:00Z;0
66766;INCIDENTE;UBERLANDIA;MG;BRASIL;2017-05-18T22:56:00Z;0
66769;INCIDENTE;SAO PAULO;SP;BRASIL;2017-05-20T19:35:00Z;0
66770;INCIDENTE;SAO PAULO;SP;BRASIL;2017-05-20T15:57:00Z;0
66771;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2017-05-06T15:17:00Z;0
66773;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-05-20T18:30:00Z;0
66777;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2017-05-11T17:56:00Z;0
66779;ACIDENTE;PARAUAPEBAS;PA;BRASIL;2017-05-21T21:00:00Z;0
66780;INCIDENTE;CAMPO GRANDE;MS;BRASIL;2017-05-23T20:10:00Z;0
66786;ACIDENTE;UIRAMUTA;RR;BRASIL;2017-05-21T20:30:00Z;0
66787;INCIDENTE GRAVE;PORTO VELHO;RO;BRASIL;2017-05-23T19:30:00Z;0
66788;INCIDENTE;SAO PAULO;SP;BRASIL;2017-05-25T19:30:00Z;0
66791;INCIDENTE;NAVEGANTES;SC;BRASIL;2017-05-25T23:25:00Z;0
66792;INCIDENTE;MANAUS;AM;BRASIL;2017-05-24T20:49:00Z;0
66800;ACIDENTE;COXIM;MS;BRASIL;2017-05-28T15:40:00Z;0
66801;ACIDENTE;MUNDO NOVO;MS;BRASIL;2017-05-28T19:00:00Z;0
66807;INCIDENTE;GUARULHOS;SP;BRASIL;2017-05-31T15:09:00Z;0
66809;INCIDENTE;ITANHAEM;SP;BRASIL;2017-05-27T13:20:00Z;0
66810;ACIDENTE;NOVA MARINGA;MT;BRASIL;2017-05-08T18:30:00Z;0
66816;ACIDENTE;BOCA DO ACRE;AM;BRASIL;2017-06-02T20:30:00Z;0
66824;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2017-06-02T01:58:00Z;0
66826;INCIDENTE GRAVE;OURO;SC;BRASIL;2017-06-02T18:30:00Z;0
66838;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2017-06-02T15:11:00Z;0
66839;INCIDENTE;CAMPINAS;SP;BRASIL;2017-06-05T15:45:00Z;0
66842;INCIDENTE;BRASILIA;DF;BRASIL;2017-06-05T18:30:00Z;0
66843;ACIDENTE;PARAUAPEBAS;PA;BRASIL;2017-06-07T22:40:00Z;0
66844;INCIDENTE;LONDRINA;PR;BRASIL;2017-06-06T20:17:00Z;0
66846;INCIDENTE;CAMPINAS;SP;BRASIL;2017-06-07T12:40:00Z;0
66854;INCIDENTE;MACEIO;AL;BRASIL;2017-06-08T14:18:00Z;0
66860;INCIDENTE;SAO PAULO;SP;BRASIL;2017-06-09T00:13:00Z;0
66866;INCIDENTE;CAMPINAS;SP;BRASIL;2017-06-11T04:15:00Z;0
66872;INCIDENTE GRAVE;BELO HORIZONTE;MG;BRASIL;2017-06-09T14:12:00Z;0
66873;INCIDENTE;PALMAS;TO;BRASIL;2017-06-10T13:34:00Z;0
66874;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-05-24T16:40:00Z;0
66878;INCIDENTE;CAXIAS DO SUL;RS;BRASIL;2017-06-11T13:30:00Z;0
66879;INCIDENTE;ALTA FLORESTA;MT;BRASIL;2017-06-10T20:05:00Z;0
66880;ACIDENTE;CARACARAI;RR;BRASIL;2017-06-14T18:00:00Z;0
66881;INCIDENTE;BELEM;PA;BRASIL;2017-06-15T17:00:00Z;0
66891;ACIDENTE;CARACARAI;RR;BRASIL;2017-06-14T20:20:00Z;0
66895;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-06-15T18:17:00Z;0
66903;INCIDENTE;PALMAS;TO;BRASIL;2017-06-13T09:29:00Z;0
66907;INCIDENTE GRAVE;CANARANA;MT;BRASIL;2017-06-19T14:25:00Z;0
66911;ACIDENTE;BONFIM;RR;BRASIL;2017-06-21T21:00:00Z;0
66916;INCIDENTE;GUARULHOS;SP;BRASIL;2017-04-17T04:16:00Z;0
66922;INCIDENTE;CAMBE;PR;BRASIL;2017-06-24T20:00:00Z;0
66924;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-06-25T19:12:00Z;0
66925;ACIDENTE;JUSSARA;GO;BRASIL;2017-06-25T13:00:00Z;0
66934;INCIDENTE;PORTO VELHO;RO;BRASIL;2017-05-13T04:47:00Z;0
66937;INCIDENTE;BAURU;SP;BRASIL;2017-06-28T11:35:00Z;0
66952;INCIDENTE;BELEM;PA;BRASIL;2017-07-04T15:25:00Z;0
66953;ACIDENTE;CANTA;RR;BRASIL;2017-07-03T15:00:00Z;0
66957;INCIDENTE;SAO VICENTE;SP;BRASIL;2017-06-30T11:30:00Z;0
66962;ACIDENTE;UBATUBA;SP;BRASIL;2017-07-04T20:20:00Z;0
66970;INCIDENTE;COROATA;MA;BRASIL;2017-07-09T11:00:00Z;0
66971;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-07-05T14:20:00Z;0
66972;ACIDENTE;CAMPO MOURAO;PR;BRASIL;2017-07-09T16:15:00Z;0
66973;INCIDENTE;SAO PAULO;SP;BRASIL;2017-07-09T23:30:00Z;0
66974;INCIDENTE;TEFE;AM;BRASIL;2017-07-09T13:45:00Z;0
66977;INCIDENTE GRAVE;LAGES;SC;BRASIL;2017-07-10T17:55:00Z;0
66979;ACIDENTE;CAMPO NOVO DO PARECIS;MT;BRASIL;2017-07-08T15:00:00Z;0
66980;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2017-07-11T03:10:00Z;0
66987;ACIDENTE;BARRETOS;SP;BRASIL;2017-07-11T20:10:00Z;0
66988;INCIDENTE;JOINVILLE;SC;BRASIL;2017-07-07T19:05:00Z;0
66989;INCIDENTE;CURITIBA;PR;BRASIL;2017-07-09T17:11:00Z;0
66991;INCIDENTE;LUZIANIA;GO;BRASIL;2017-07-01T20:30:00Z;0
67003;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2017-07-13T21:15:00Z;0
67005;INCIDENTE;CURITIBA;PR;BRASIL;2017-07-15T15:20:00Z;0
67008;INCIDENTE;GUARULHOS;SP;BRASIL;2017-07-17T14:30:00Z;0
67009;INCIDENTE;CURITIBA;PR;BRASIL;2017-06-26T14:08:00Z;0
67010;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-06-03T16:33:00Z;0
67011;ACIDENTE;PONTA GROSSA;PR;BRASIL;2017-07-17T11:00:00Z;0
67022;INCIDENTE;CABO FRIO;RJ;BRASIL;2017-07-17T18:00:00Z;0
67028;INCIDENTE;CONFINS;MG;BRASIL;2017-07-17T19:00:00Z;0
67034;INCIDENTE;FORTALEZA;CE;BRASIL;2017-07-19T13:57:00Z;0
67038;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-07-21T13:00:00Z;0
67040;ACIDENTE;FRANCISCO BELTRAO;PR;BRASIL;2017-07-21T15:40:00Z;0
67047;INCIDENTE;GUARULHOS;SP;BRASIL;2017-07-16T03:09:00Z;0
67048;INCIDENTE;CAMPINAS;SP;BRASIL;2017-07-25T08:43:00Z;0
67053;INCIDENTE;FORTALEZA;CE;BRASIL;2017-07-25T12:43:00Z;0
67054;ACIDENTE;PARA DE MINAS;MG;BRASIL;2017-07-24T19:00:00Z;0
67055;INCIDENTE;LONDRINA;PR;BRASIL;2017-07-24T17:00:00Z;0
67058;ACIDENTE;SANTO ANTONIO DO LEVERGER;MT;BRASIL;2017-07-20T11:09:00Z;0
67066;ACIDENTE;COTIA;SP;BRASIL;2017-07-27T18:43:00Z;0
67068;ACIDENTE;IPERO;SP;BRASIL;2017-07-30T19:36:00Z;0
67075;INCIDENTE GRAVE;VENANCIO AIRES;RS;BRASIL;2017-07-28T17:05:00Z;0
67077;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-08-01T04:45:00Z;0
67078;INCIDENTE;CURITIBA;PR;BRASIL;2017-07-26T13:47:00Z;0
67086;INCIDENTE;GUARULHOS;SP;BRASIL;2017-08-01T22:32:00Z;0
67096;INCIDENTE;SAO PAULO;SP;BRASIL;2017-08-03T11:30:00Z;0
67098;INCIDENTE GRAVE;JUNDIAI;SP;BRASIL;2017-08-02T21:10:00Z;0
67100;ACIDENTE;SANTANA DO ARAGUAIA;PA;BRASIL;2017-08-01T21:00:00Z;0
67101;INCIDENTE;FOZ DO IGUACU;PR;BRASIL;2017-08-05T15:15:00Z;0
67114;ACIDENTE;BOCA DO ACRE;AM;BRASIL;2017-08-06T21:00:00Z;0
67118;INCIDENTE GRAVE;TEOFILO OTONI;MG;BRASIL;2017-08-08T12:50:00Z;0
67119;INCIDENTE;SAO JOSE DOS PINHAIS;PR;BRASIL;2017-08-03T12:43:00Z;0
67121;INCIDENTE;FORMOSA;GO;BRASIL;2017-08-04T14:45:00Z;0
67127;INCIDENTE;BRASILIA;DF;BRASIL;2017-08-08T02:16:00Z;0
67129;INCIDENTE;NOVO PROGRESSO;PA;BRASIL;2017-07-30T14:15:00Z;0
67136;INCIDENTE GRAVE;OURILANDIA DO NORTE;PA;BRASIL;2017-08-08T16:00:00Z;0
67137;ACIDENTE;LUZIANIA;GO;BRASIL;2017-08-12T20:30:00Z;0
67139;INCIDENTE;GOIANIA;GO;BRASIL;2017-07-24T10:00:00Z;0
67140;INCIDENTE;RIO BRANCO;AC;BRASIL;2017-08-11T02:15:00Z;0
67142;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;2017-07-19T11:55:00Z;0
67152;INCIDENTE GRAVE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;2017-08-17T12:50:00Z;0
67155;INCIDENTE;CUIABA;MT;BRASIL;2017-08-10T23:19:00Z;0
67158;INCIDENTE;GOIANIA;GO;BRASIL;2017-08-17T19:35:00Z;0
67159;INCIDENTE;VITORIA DA CONQUISTA;BA;BRASIL;2017-08-16T18:25:00Z;0
67163;INCIDENTE;SAO PAULO;SP;BRASIL;2017-08-20T10:49:00Z;0
77200;ACIDENTE;DOM PEDRITO;RS;BRASIL;2017-12-30T16:45:00Z;0
77202;INCIDENTE GRAVE;UBATUBA;SP;BRASIL;2017-12-29T17:30:00Z;3
77203;INCIDENTE;ARAGUAINA;TO;BRASIL;2017-12-28T06:30:00Z;0
77205;INCIDENTE;PORTO SEGURO;BA;BRASIL;2017-12-27T16:20:00Z;0
77206;INCIDENTE GRAVE;EDEIA;GO;BRASIL;2017-12-27T09:15:00Z;0
77208;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-12-26T21:00:00Z;0
77209;INCIDENTE;SAO PAULO;SP;BRASIL;2017-12-26T14:16:00Z;0
77211;INCIDENTE;CABO FRIO;RJ;BRASIL;2017-12-23T13:15:00Z;0
77213;INCIDENTE GRAVE;CATUTI;MG;BRASIL;2017-12-23T19:30:00Z;0
77230;INCIDENTE;LONDRINA;PR;BRASIL;2017-12-15T15:27:00Z;0
77239;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2017-12-13T17:33:00Z;0
77244;INCIDENTE GRAVE;CAMPINAS;SP;BRASIL;2017-12-11T16:25:00Z;0
77245;INCIDENTE;SAO PAULO;SP;BRASIL;2017-12-10T11:52:00Z;0
77247;INCIDENTE;SAO PAULO;SP;BRASIL;2017-12-10T13:30:00Z;0
77248;INCIDENTE GRAVE;GOIANIA;GO;BRASIL;2017-12-09T09:30:00Z;1
77249;INCIDENTE GRAVE;ERECHIM;RS;BRASIL;2017-12-09T13:18:00Z;0
77250;INCIDENTE;BARREIRAS;BA;BRASIL;2017-12-09T17:30:00Z;0
77251;ACIDENTE;BAEPENDI;MG;BRASIL;2017-12-09T11:15:00Z;0
77252;ACIDENTE;NOVA BANDEIRANTES;MT;BRASIL;2017-12-09T13:30:00Z;0
77255;ACIDENTE;SAO FELIX DO XINGU;PA;BRASIL;2017-12-08T13:30:00Z;0
77256;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2017-12-07T16:40:00Z;0
77257;INCIDENTE;FORTALEZA;CE;BRASIL;2017-12-07T17:10:00Z;0
77258;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-12-06T17:34:00Z;0
77259;ACIDENTE;NAVEGANTES;SC;BRASIL;2017-12-06T11:53:00Z;1
77264;ACIDENTE;PIRACICABA;SP;BRASIL;2017-12-03T15:00:00Z;0
77265;ACIDENTE;TELEMACO BORBA;PR;BRASIL;2017-12-03T19:25:00Z;1
77267;ACIDENTE;ELDORADO;MS;BRASIL;2017-12-03T20:45:00Z;0
77271;ACIDENTE;TUCUMA;PA;BRASIL;2017-12-03T11:20:00Z;3
77276;INCIDENTE GRAVE;BRASILIA;DF;BRASIL;2017-11-30T08:40:00Z;0
77277;INCIDENTE GRAVE;PARA DE MINAS;MG;BRASIL;2017-11-30T12:30:00Z;0
77278;ACIDENTE;MARINGA;PR;BRASIL;2017-11-30T18:24:00Z;1
77281;INCIDENTE GRAVE;SAO PAULO;SP;BRASIL;2017-11-30T21:33:00Z;0
77285;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2017-11-29T21:35:00Z;0
77288;INCIDENTE;CURITIBA;PR;BRASIL;2017-11-28T15:30:00Z;0
77289;INCIDENTE;VITORIA DA CONQUISTA;BA;BRASIL;2017-11-28T00:00:00Z;0
77294;INCIDENTE;SAO PAULO;SP;BRASIL;2017-11-27T18:40:00Z;0
77296;INCIDENTE;LONDRINA;PR;BRASIL;2017-11-27T13:30:00Z;0
77297;INCIDENTE GRAVE;CORRENTINA;BA;BRASIL;2017-11-26T10:00:00Z;0
77298;INCIDENTE;FLORIANOPOLIS;SC;BRASIL;2017-11-26T23:40:00Z;0
77299;ACIDENTE;SAO DESIDERIO;BA;BRASIL;2017-11-26T12:30:00Z;0
77301;ACIDENTE;UBARANA;SP;BRASIL;2017-11-25T11:30:00Z;1
77303;INCIDENTE;SAO JOSE DOS PINHAIS;PR;BRASIL;2017-11-25T06:55:00Z;0
77304;ACIDENTE;ARARI;MA;BRASIL;2017-11-24T09:40:00Z;2
77306;ACIDENTE;ITAITUBA;PA;BRASIL;2017-11-23T20:50:00Z;0
77307;INCIDENTE;PORTO ALEGRE;RS;BRASIL;2017-11-23T23:00:00Z;0
77311;INCIDENTE;TABATINGA;AM;BRASIL;2017-11-21T19:30:00Z;0
77312;INCIDENTE;CARATINGA;MG;BRASIL;2017-11-20T18:30:00Z;0
77314;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-11-19T09:42:00Z;0
77315;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-11-19T11:15:00Z;0
77316;ACIDENTE;SAO PAULO;SP;BRASIL;2017-11-19T12:10:00Z;1
77320;INCIDENTE GRAVE;FOZ DO IGUACU;PR;BRASIL;2017-11-18T02:47:00Z;3
77322;ACIDENTE;ARANDU;SP;BRASIL;2017-11-18T17:00:00Z;0
77323;INCIDENTE;VITORIA;ES;BRASIL;2017-11-18T21:59:00Z;0
77324;ACIDENTE;SANTAREM;PA;BRASIL;2017-11-17T17:15:00Z;0
77327;INCIDENTE;BOM JESUS;RN;BRASIL;2017-11-16T17:30:00Z;0
77329;INCIDENTE;SAO PAULO;SP;BRASIL;2017-11-15T21:15:00Z;0
77331;INCIDENTE GRAVE;NOVA XAVANTINA;MT;BRASIL;2017-11-15T12:30:00Z;0
77333;ACIDENTE;ITAPOLIS;SP;BRASIL;2017-11-14T21:15:00Z;0
77337;INCIDENTE GRAVE;JOAO PESSOA;PB;BRASIL;2017-11-13T13:40:00Z;0
77338;INCIDENTE;FLORESTOPOLIS;PR;BRASIL;2017-11-13T09:58:00Z;0
77345;ACIDENTE;IGARASSU;PE;BRASIL;2017-11-11T12:50:00Z;0
77348;INCIDENTE;RIO BRANCO;AC;BRASIL;2017-11-11T05:16:00Z;0
77349;ACIDENTE;JI-PARANA;RO;BRASIL;2017-11-11T20:40:00Z;0
77351;ACIDENTE;RESTINGA SECA;RS;BRASIL;2017-11-11T00:00:00Z;0
77352;INCIDENTE;MONTES CLAROS;MG;BRASIL;2017-11-11T16:48:00Z;0
77353;ACIDENTE;OROS;CE;BRASIL;2017-11-10T15:43:00Z;0
77354;ACIDENTE;GOIAS;GO;BRASIL;2017-11-10T16:27:00Z;0
77357;INCIDENTE;SALVADOR;BA;BRASIL;2017-11-09T14:15:00Z;0
77360;ACIDENTE;BOA VISTA DA APARECIDA;PR;BRASIL;2017-11-07T21:35:00Z;0
77364;INCIDENTE;MONTES CLAROS;MG;BRASIL;2017-11-06T19:10:00Z;0
77368;INCIDENTE;MARINGA;PR;BRASIL;2017-11-05T16:38:00Z;0
77371;ACIDENTE;CANUTAMA;AM;BRASIL;2017-11-02T19:30:00Z;1
77375;INCIDENTE GRAVE;MOSTARDAS;RS;BRASIL;2017-11-02T19:30:00Z;0
77377;INCIDENTE;VITORIA;ES;BRASIL;2017-10-31T21:18:00Z;0
77378;INCIDENTE GRAVE;JUIZ DE FORA;MG;BRASIL;2017-10-31T20:43:00Z;0
77386;ACIDENTE;BARAO;RS;BRASIL;2017-10-29T11:00:00Z;0
77388;INCIDENTE;SAO PAULO;SP;BRASIL;2017-10-29T18:25:00Z;0
77391;ACIDENTE;ALTO PARAISO DE GOIAS;GO;BRASIL;2017-10-28T11:55:00Z;3
77394;INCIDENTE;ENTRE-IJUIS;RS;BRASIL;2017-10-26T19:00:00Z;0
77395;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-10-26T11:50:00Z;0
77398;ACIDENTE;ALTAMIRA;PA;BRASIL;2017-10-24T12:30:00Z;0
77399;INCIDENTE;LONDRINA;PR;BRASIL;2017-10-24T19:24:00Z;0
77401;INCIDENTE;LONDRINA;PR;BRASIL;2017-10-24T16:50:00Z;0
77402;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-10-23T11:30:00Z;0
77404;INCIDENTE GRAVE;PORTO ALEGRE;RS;BRASIL;2017-10-23T20:00:00Z;0
77407;ACIDENTE;ITAITUBA;PA;BRASIL;2017-10-22T21:05:00Z;4
77410;ACIDENTE;RIO NEGRINHO;SC;BRASIL;2017-10-21T19:45:00Z;0
77413;ACIDENTE;PONTA PORA;MS;BRASIL;2017-10-20T18:45:00Z;0
77414;INCIDENTE;SAO JOSE DOS PINHAIS;PR;BRASIL;2017-10-20T07:00:00Z;0
77421;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-10-18T17:40:00Z;0
77424;ACIDENTE;NOVO AIRAO;AM;BRASIL;2017-10-17T15:40:00Z;0
77429;ACIDENTE;BONFIM;RR;BRASIL;2017-10-16T11:40:00Z;0
77431;INCIDENTE GRAVE;MARINGA;PR;BRASIL;2017-10-15T17:30:00Z;2
77437;INCIDENTE;PORTO SEGURO;BA;BRASIL;2017-10-12T14:20:00Z;0
77438;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-10-12T11:40:00Z;1
77439;ACIDENTE;CAMPINAS;SP;BRASIL;2017-10-12T19:00:00Z;0
77441;ACIDENTE;ATIBAIA;SP;BRASIL;2017-10-12T15:40:00Z;1
77446;INCIDENTE;SAO PAULO;SP;BRASIL;2017-10-11T13:20:00Z;0
77447;ACIDENTE;ITAITUBA;PA;BRASIL;2017-10-11T16:00:00Z;0
77449;INCIDENTE;LONDRINA;PR;BRASIL;2017-10-11T16:37:00Z;0
77450;ACIDENTE;LUCAS DO RIO VERDE;MT;BRASIL;2017-10-10T11:30:00Z;0
77452;ACIDENTE;SAO JOSE DO RIO PRETO;SP;BRASIL;2017-10-09T15:25:00Z;0
77454;ACIDENTE;SAO JOSE DOS CAMPOS;SP;BRASIL;2017-10-07T11:25:00Z;1
77470;ACIDENTE;FORMOSA;GO;BRASIL;2017-10-01T13:30:00Z;1
77474;ACIDENTE;SAO LUIS DE MONTES BELOS;GO;BRASIL;2017-09-30T16:15:00Z;0
77475;ACIDENTE;BELTERRA;PA;BRASIL;2017-09-30T13:00:00Z;0
77483;INCIDENTE;BRAGANCA PAULISTA;SP;BRASIL;2017-09-27T21:00:00Z;0
77487;ACIDENTE;CURITIBA;PR;BRASIL;2017-09-26T19:01:00Z;3
77492;INCIDENTE;VITORIA;ES;BRASIL;2017-09-24T17:07:00Z;0
77494;INCIDENTE;ARARAQUARA;SP;BRASIL;2017-09-24T12:40:00Z;0
77495;ACIDENTE;FEIJO;AC;BRASIL;2017-09-23T16:00:00Z;3
77498;INCIDENTE;SAO PAULO;SP;BRASIL;2017-09-22T20:10:00Z;0
77500;ACIDENTE;SANTO ANTONIO DO LEVERGER;MT;BRASIL;2017-09-21T10:20:00Z;0
77501;INCIDENTE;GUARULHOS;SP;BRASIL;2017-09-21T22:00:00Z;0
77502;INCIDENTE GRAVE;MUCURI;BA;BRASIL;2017-09-21T18:40:00Z;3
77503;INCIDENTE;PATOS DE MINAS;MG;BRASIL;2017-09-21T21:20:00Z;0
77504;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-09-20T17:40:00Z;0
77505;ACIDENTE;NOVO HAMBURGO;RS;BRASIL;2017-09-20T14:15:00Z;1
77507;INCIDENTE;CURITIBA;PR;BRASIL;2017-09-20T17:28:00Z;0
77510;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-09-19T17:09:00Z;0
77513;INCIDENTE;SAO JOSE DOS PINHAIS;PR;BRASIL;2017-09-18T04:00:00Z;0
77515;INCIDENTE;GUARULHOS;SP;BRASIL;2017-09-17T23:21:00Z;0
77521;INCIDENTE GRAVE;CATALAO;GO;BRASIL;2017-09-15T16:00:00Z;0
77522;ACIDENTE;CARACARAI;RR;BRASIL;2017-09-15T15:00:00Z;0
77524;INCIDENTE;LONDRINA;PR;BRASIL;2017-09-15T21:30:00Z;0
77535;INCIDENTE;SAO JOSE DOS CAMPOS;SP;BRASIL;2017-09-11T13:00:00Z;0
77536;INCIDENTE;SAO JOSE DOS CAMPOS;SP;BRASIL;2017-09-11T13:05:00Z;0
77537;INCIDENTE;JOINVILLE;SC;BRASIL;2017-09-11T20:03:00Z;0
77542;ACIDENTE;PETROLINA;PE;BRASIL;2017-09-09T13:56:00Z;0
77544;ACIDENTE;SAO SEBASTIAO DA BOA VISTA;PA;BRASIL;2017-09-08T13:00:00Z;2
77550;INCIDENTE;LONDRINA;PR;BRASIL;2017-09-08T19:05:00Z;0
77552;INCIDENTE;MARITUBA;PA;BRASIL;2017-09-08T14:30:00Z;0
77553;INCIDENTE;BELO HORIZONTE;MG;BRASIL;2017-09-07T15:46:00Z;0
77554;ACIDENTE;SANTAREM;PA;BRASIL;2017-09-07T19:40:00Z;1
77556;INCIDENTE;SAO JOSE DOS PINHAIS;PR;BRASIL;2017-09-07T20:01:00Z;0
77562;ACIDENTE;PERDIZES;MG;BRASIL;2017-09-06T09:50:00Z;0
77565;INCIDENTE GRAVE;VARZEA GRANDE;MT;BRASIL;2017-09-06T17:46:00Z;0
77568;INCIDENTE GRAVE;PEDRALVA;MG;BRASIL;2017-09-05T19:00:00Z;0
77569;INCIDENTE;ARAPONGAS;PR;BRASIL;2017-09-05T14:17:00Z;0
77571;INCIDENTE;GOIANIA;GO;BRASIL;2017-09-03T11:20:00Z;0
77572;ACIDENTE;ITAI;SP;BRASIL;2017-09-03T20:00:00Z;0
77573;INCIDENTE;GOIANIA;GO;BRASIL;2017-09-03T16:00:00Z;0
77575;INCIDENTE;JUARA;MT;BRASIL;2017-09-02T09:50:00Z;0
77576;ACIDENTE;SAO FRANCISCO DE SALES;MG;BRASIL;2017-09-02T18:30:00Z;0
77580;INCIDENTE;LENCOIS;BA;BRASIL;2017-08-31T13:10:00Z;0
77581;INCIDENTE GRAVE;MONTES CLAROS;MG;BRASIL;2017-08-31T20:15:00Z;0
77586;INCIDENTE;SAO PAULO;SP;BRASIL;2017-08-29T13:30:00Z;0
77587;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;2017-08-29T12:49:00Z;0
77594;INCIDENTE;UBERLANDIA;MG;BRASIL;2017-08-27T20:40:00Z;0
